filename,gender,speaker,gradelevel,sentence,modification,intensity,f0,f1,f2,f3,snr,spr,score,accuracy,insertion,deletion,substitution,words
MGLP1DI2,M,GLP,1,DI,2,64.44,177.04,1162.95,2588.07,3937.3,3.5998,6.880734,7.05,0.63,0,3,0,8
MGLP1DJ2,M,GLP,1,DJ,2,62.01,173.16,1226.96,2658.8,3967.33,15.4604,5.032823,6.68,0.65,0,9,0,26
MGLP1DK2,M,GLP,1,DK,2,61.93,179.66,1217.21,2639.27,3974.41,10.5298,5.676127,6.63,0.67,0,1,3,12
MGLP1DL2,M,GLP,1,DL,2,61.83,171.29,1233.06,2619.64,4080.57,13.1054,5.833333,7.63,0.67,0,1,1,9
MGLP1DM1,M,GLP,1,DM,1,62.87,176.87,1320,2882.18,4225.25,8.1847,6.157635,6.82,1,0,0,0,7
MGLP1DN2,M,GLP,1,DN,2,58.24,172.59,1194.54,2762.14,3996.43,16.0244,2.932099,6.68,0.45,0,4,0,11
MGLP1DO1,M,GLP,1,DO,1,63.18,175.01,1376.26,2733.05,4152.5,8.4029,7.2,6.86,0.88,0,0,2,8
MGLP1DP1,M,GLP,1,DP,1,64.54,170.26,1378.21,2759.21,4062.64,-0.3121,10,7.05,1,1,0,3,6
MGLP1DQ1,M,GLP,1,DQ,1,63.31,169.25,1272.05,2592.41,4013.91,17.7286,6.026365,7.02,0.5,0,0,3,8
MGLP1DR2,M,GLP,1,DR,2,61.32,183.36,1299.49,2667.32,3943.86,16.1315,4.43686,7.15,0.77,0,2,0,13
MGLP1DS1,M,GLP,1,DS,1,62.21,179.19,1158.8,2658.63,3902.2,11.8739,5.52017,6.87,1,0,0,1,9
MGLP1DT1,M,GLP,1,DT,1,62.08,165.77,1248.89,2744.09,4095.1,6.6694,8.695652,7.71,0.92,0,1,2,12
MGLP1DU2,M,GLP,1,DU,2,62.33,178.7,1368.65,2924.32,4230.17,5.6459,7.462687,7.8,0.58,0,3,2,12
MGLP1DV2,M,GLP,1,DV,2,58.86,171.41,1436.05,2822.34,4144.45,10.607,2.710027,6.88,0.55,0,2,2,11
MGLP1DW2,M,GLP,1,DW,2,61.86,181.45,1427.18,2825.24,4075.48,11.5386,4.056162,6.81,0.46,0,6,1,13
MGLP1DX2,M,GLP,1,DX,2,63.23,182.31,1519.04,2730.71,4167.78,-0.861,5.389222,7.89,0.5,0,3,0,6
MGLP1DY2,M,GLP,1,DY,2,60.56,168.42,1235.01,2771.91,4130.18,9.681,7.985481,7.19,0.69,0,4,1,16
MGLP1DZ2,M,GLP,1,DZ,2,60.09,192.82,1401.19,2869.81,3999.65,18.7586,5.635838,7.59,0.35,0,8,3,17
MJMA1AA2,M,JMA,1,AA,2,68.7,275.35,956.14,3124.08,4230.2,13.8816,8.396947,8.16,0.5,0,5,1,12
MJMA1AB2,M,JMA,1,AB,2,66.05,302.73,1103.91,2899.32,4063.03,17.6607,3.710575,7.16,0.22,0,11,3,18
MJMA1AC2,M,JMA,1,AC,2,65.82,284.1,1140.7,3013.23,4183.77,-40,7.284768,7.89,0.67,0,2,0,6
MJMA1AD2,M,JMA,1,AD,2,65.7,301.65,1051.92,2932.26,4071.47,11.6153,3.212851,7.94,0.2,0,6,2,10
MJMA1AE2,M,JMA,1,AE,2,69.19,293.52,885.87,2885.43,4109.84,13.7681,4.232804,7.08,0.29,0,1,4,7
MJMA1AF2,M,JMA,1,AF,2,69.81,303.73,1088.83,2943.99,4189.32,10.0645,6.369427,7.74,0.33,0,5,1,9
MJMA1AG2,M,JMA,1,AG,2,68.02,305.62,1288.6,3049.29,4214.92,20.6547,4.845222,6.9,0.54,0,9,2,24
MJMA1AH2,M,JMA,1,AH,2,68.9,286.76,906.8,2694.58,4270.13,13.2056,6.10687,6.49,0,0,2,1,4
MJMA1AJ2,M,JMA,1,AJ,2,69.08,303.71,1003.94,2780.65,4143.83,9.0603,9.134615,7.19,0.6,0,3,1,10
MJMA1AL2,M,JMA,1,AL,2,68.8,303.78,1172.64,2841.19,4156.08,14.6133,5.050505,6.8,0.56,0,3,1,9
MJMA1AM2,M,JMA,1,AM,2,71.16,307.6,840.13,2902.73,4097.06,12.7956,6.896552,6.59,0.63,0,2,0,8
MJMA1AN2,M,JMA,1,AN,2,69.99,296.6,913.75,2796.98,4144.12,18.3233,8.962264,7.2,0.5,0,2,2,8
MJMA1AO2,M,JMA,1,AO,2,69.74,310.32,1129.57,2771.66,4122.42,25.2551,4.398827,6.78,0.47,0,6,1,17
MJMA1AP2,M,JMA,1,AP,2,69.13,312.69,1133.23,2827.49,4080.33,13.6085,7.365439,6.99,0.88,0,0,1,8
MJMA1AQ2,M,JMA,1,AQ,2,69.67,302.59,1216.86,2910.68,4235.69,11.6357,8.050847,7.28,0.71,0,2,0,7
MJMA1AS2,M,JMA,1,AS,2,70.11,299.94,1165.9,3156.05,4254.4,11.0716,5.678233,5.78,0.38,0,9,0,16
MJMA1AT2,M,JMA,1,AT,2,71.02,319.25,1024.23,2799.34,4316.72,10.1255,9.375,7.18,0.78,0,2,0,9
MJMA1AU2,M,JMA,1,AU,2,69.67,320.72,1165.29,2838.36,4082.01,23.0515,4.273504,7.09,0.73,0,3,1,15
MJMA1AV2,M,JMA,1,AV,2,69.43,308.98,1235.79,2841.57,4133.6,25.4306,5.041032,7.06,0.6,0,5,2,20
MJMA1AW2,M,JMA,1,AW,2,71.68,314.2,951.03,2612.88,4047.02,12.1866,10.497238,4.79,0.33,0,4,2,9
MJMA1AX2,M,JMA,1,AX,2,71.81,313.17,942.56,2737.45,4158.71,16.8638,11.504425,8.02,0.63,0,2,1,8
MJMA1AY2,M,JMA,1,AY,2,68.52,307.44,1075.79,2721.92,4131.48,19.3504,5.8,8.19,0.38,0,7,4,16
MJMA1AZ2,M,JMA,1,AZ,2,68.47,307.27,1310.19,2917.35,4152.77,17.022,4.324324,5.96,0.67,0,1,1,6
MJMA1BA2,M,JMA,1,BA,2,69.86,325.6,1239.93,2875.95,4184.69,20.2765,8.823529,6.19,0.54,0,3,3,13
MJMA1BB2,M,JMA,1,BB,2,71.08,326.03,1233.22,2925.38,4042.37,18.7862,10.526316,7.55,0.91,0,1,0,11
MJMA1BC2,M,JMA,1,BC,2,70.93,303.56,1220.61,2652.35,4011.2,19.0452,7.720588,6.48,0.88,0,1,1,8
MJMA1BD2,M,JMA,1,BD,2,70.57,317.16,1095.39,2839.27,4302.02,9.85,10.11236,7.94,0.67,0,1,1,6
MJMA1BE2,M,JMA,1,BE,2,66.88,298.24,1084.31,2945.32,4151.26,14.4637,4.255319,6.93,0.73,0,2,2,11
MJMA1BF2,M,JMA,1,BF,2,67.65,306.9,1216.51,2824.56,4162.24,22.5969,5.607477,7.46,0.81,0,3,0,16
MJMA1BG2,M,JMA,1,BG,2,69.58,326.94,1282.97,3022.95,4155.9,19.6193,9.717868,7.37,0.75,0,3,0,12
MJMA1BH2,M,JMA,1,BH,2,66.85,316.62,1056.38,2848.4,4096.37,18.7926,6.804734,6.89,0.82,0,2,0,11
MJMA1BI2,M,JMA,1,BI,2,67.22,314.72,1169.11,2862.29,4058.05,16.714,6.509946,7.75,0.92,0,1,0,13
MJMA1BK2,M,JMA,1,BK,2,67.31,314.42,1279.7,2899.56,4214.31,19.3504,9.863014,7.04,0.77,0,3,0,13
MJMA1BL2,M,JMA,1,BL,2,66.17,323.49,1431.15,3061.7,4171.38,18.1755,2.898551,7.06,0.86,0,1,0,7
MJMA1BM2,M,JMA,1,BM,2,66.74,313.78,1153.78,2888.74,4212.56,18.6887,6.262231,2.83,0.83,0,1,1,12
MJMA1BN2,M,JMA,1,BN,2,68.57,309.58,1151.99,3084.32,4249.23,14.0954,6.650831,7.03,0.75,0,2,3,12
MJMA1BO2,M,JMA,1,BO,2,69.4,317,788.39,2954.5,4262.02,17.4625,9.60452,6.74,0.71,0,2,0,7
MJMA1BP2,M,JMA,1,BP,2,69.43,296.39,990.27,2716.18,4063.13,15.2438,5.904059,7.41,0.5,0,4,1,10
MJMA1BQ2,M,JMA,1,BQ,2,67.42,294.27,862.69,2851.71,4058.3,0.1115,8.143322,7.17,0.31,0,5,2,13
MJMA1BR2,M,JMA,1,BR,2,68,284.99,1316.89,3073.24,4290.3,2.152,4.433498,7.17,0.43,0,2,2,7
MJMA1BS2,M,JMA,1,BS,2,66.77,303.99,1095.93,2856.62,4186.15,18.1801,8.653846,7.22,0.5,1,5,4,16
MJMA1BT2,M,JMA,1,BT,2,68.51,315.22,1037.94,3077.98,4257.05,9.5122,5.449591,6.46,0.78,0,0,2,9
MJMA1BU2,M,JMA,1,BU,2,68.94,306.2,1120.97,2889.78,4101.48,17.2301,4.017857,6.95,0.62,0,3,2,13
MJMA1BV2,M,JMA,1,BV,2,67.16,281.91,1132.11,2908.31,4070.59,14.9922,3.378378,6.85,0.55,0,3,2,11
MJMA1BW2,M,JMA,1,BW,2,67.37,307.27,1101.67,2977.39,4165.91,11.7143,5.357143,6.66,0.71,0,3,0,14
MJMA1BX2,M,JMA,1,BX,2,70.18,294.21,932.62,2838.26,4114.49,22.9078,6.21118,7.18,0.7,0,3,0,10
MJMA1BY2,M,JMA,1,BY,2,70.32,296.5,941.62,2908.3,4285.86,10.8685,7.894737,7.68,0.5,0,1,2,6
MJMA1BZ2,M,JMA,1,BZ,2,69.54,303.76,917.76,2665.07,3982.77,20.2212,8.461538,8.06,0.3,0,6,1,10
MJMA1CA2,M,JMA,1,CA,2,67.24,297.1,948.36,2955.71,4125.05,10.1711,5.597015,7.18,0.36,0,4,3,11
MJMA1CB2,M,JMA,1,CB,2,68.98,305.95,937.16,2826.89,4032.82,22.456,6.25,4.35,0.36,0,5,2,11
MJMA1CC2,M,JMA,1,CC,2,69.44,311.54,1086.73,2859.78,4032.03,12.6684,5.555556,7.51,0.86,0,0,1,7
MJMA1CD2,M,JMA,1,CD,2,68.51,301.9,1237.83,2964.67,4261.84,17.5772,3.606557,5.47,0.36,0,6,1,11
MJMA1CE2,M,JMA,1,CE,2,69.29,286.7,986.34,2794.12,4110.86,12.0596,5.069124,7.16,0.36,0,5,2,11
MJMA1CF2,M,JMA,1,CF,2,70.95,316.62,1141.92,2658.4,4025.36,19.3366,6.835443,6.24,0.7,0,2,0,10
MJMA1CG2,M,JMA,1,CG,2,66.8,296.76,1011.17,2908.12,4022.54,19.9205,4.977376,6.72,0.57,0,6,0,14
MJMA1CH2,M,JMA,1,CH,2,67.12,306.53,1185.14,2698.65,4004.47,24.8297,2.403204,6.67,0.42,0,7,4,19
MJMA1CI2,M,JMA,1,CI,2,69.68,320.74,1014.32,2948.44,4202.56,9.8736,9.547739,7.5,0.67,0,1,1,6
MJMA1CJ2,M,JMA,1,CJ,2,66.89,308.8,1331.45,2925.47,4117.69,20.4556,4.347826,1,0.5,0,5,4,18
MJMA1CK2,M,JMA,1,CK,2,66.75,326.81,1053.87,2915.96,4150.63,9.5933,8.235294,7.8,0.56,0,2,2,9
MJMA1CL2,M,JMA,1,CL,2,64.13,315.21,1190,2826.09,4161.92,16.7787,5.457464,6.52,0.63,0,4,0,19
MJMA1CM2,M,JMA,1,CM,2,68.27,300.17,863.77,2994.36,4235.34,7.7377,7.565789,4.61,0.6,0,4,0,15
MJMA1CN2,M,JMA,1,CN,2,67.53,305.41,1045.99,2853.65,4078.26,20.2463,4.676259,6.03,0.4,0,11,2,25
MJMA1CO2,M,JMA,1,CO,2,66.18,316.88,1113.4,2845.97,4085.73,10.8135,4.776119,6.49,0.5,0,3,4,14
MJMA1CP2,M,JMA,1,CP,2,67.01,315.1,1090.69,2964.12,4241.68,16.4823,6.162465,6.91,0.64,0,3,3,11
MJMA1CR2,M,JMA,1,CR,2,65.26,311.87,987.72,2874.94,4134.59,10.8851,6.960557,6.94,0.53,0,8,0,17
MJMA1CS2,M,JMA,1,CS,2,68.62,312.55,1159.26,3001.73,4303.91,20.9124,8.661417,6.92,0.69,0,3,1,16
MJMA1CT2,M,JMA,1,CT,2,66.78,307.48,1020.41,2889.73,4156.26,8.5459,8.097166,6.93,0.86,0,1,0,7
MJMA1CU2,M,JMA,1,CU,2,66.85,317.54,1117.53,2961.28,4209.98,16.5296,7.525084,6.55,0.73,0,6,2,22
MJMA1CW2,M,JMA,1,CW,2,68.27,306.45,788.26,2773.74,4148.45,12.1203,10.185185,7.1,0.78,0,2,0,9
MJMA1CX2,M,JMA,1,CX,2,67.07,306.4,1230.26,2952.62,4119.25,19.6182,3.713528,7.11,0.36,0,9,2,22
MJMA1CY2,M,JMA,1,CY,2,64.08,310.72,1148.63,2969.67,4123.06,12.1139,4.975124,7.19,0.67,0,0,1,6
MJMA1CZ2,M,JMA,1,CZ,2,64.86,310.55,1183.13,2936.22,4135.16,18.6763,4.323094,6.91,0.74,0,5,0,19
MJMA1DA2,M,JMA,1,DA,2,68.59,297.65,779.87,2889.81,4163.48,3.5252,8.280255,7.79,0.67,0,1,1,6
MJMA1DB2,M,JMA,1,DB,2,65.62,312.69,1148.44,2972.8,4158.06,12.8693,8.241758,7.66,0.57,0,6,0,14
MJMA1DC2,M,JMA,1,DC,2,64.85,292.65,1257.27,3060.36,4234.97,-1.5193,3.503185,6.89,0.47,0,7,2,17
MJMA1DD2,M,JMA,1,DD,2,66.53,326.98,957.25,2708.15,4125.84,1.4568,7.086614,7.39,0.8,0,1,1,10
MJMA1DE2,M,JMA,1,DE,2,66.28,310.63,1174.09,2986.51,4238.21,12.1474,5.818966,7,0.8,0,1,1,10
MJMA1DF2,M,JMA,1,DF,2,66.5,322.45,1079.77,2950.2,4201.97,3.4308,4.958678,7.04,0.5,0,2,3,10
MJMA1DG2,M,JMA,1,DG,2,69.6,324.97,971.69,2780.88,4123.64,16.0657,5.864198,7.14,0.33,0,3,2,12
MJMA1DH2,M,JMA,1,DH,2,67.4,314.35,1084.69,2943,4128.22,25.5131,5.357143,6.28,0.52,0,9,1,21
MJMA1DJ2,M,JMA,1,DJ,2,66.26,310.36,1188.31,2794.24,4147.7,14.6663,9.02439,7.18,0.57,0,7,2,21
MJMA1DK2,M,JMA,1,DK,2,66.69,313.82,1188.65,2935.16,4106.94,9.1762,5.757576,6.83,0.67,0,3,1,12
MJMA1DL2,M,JMA,1,DL,2,68.78,320.62,907.78,2729.18,4195.77,10.4621,11.152416,7.46,0.89,0,1,0,9
MJMA1DM2,M,JMA,1,DM,2,67.92,315.47,1115.34,2967.72,4095.51,16.5251,6.963788,6.38,0.78,0,2,0,9
MJMA1DN2,M,JMA,1,DN,2,70.31,301.76,786.84,2725.93,4009.05,6.1947,7.253886,6.93,0.75,0,1,1,8
MJMA1DO2,M,JMA,1,DO,2,66.95,322.6,1114.54,2789.37,4073.64,12.7725,6,7.22,0.5,0,8,0,16
MJMA1DP2,M,JMA,1,DP,2,68.22,311.25,1073.65,2782.02,3968.64,17.938,7.427056,7.65,0.46,0,5,2,13
MJMA1DQ2,M,JMA,1,DQ,2,67.77,286.17,957.54,2614.63,3930.99,9.583,5.793451,6.89,0.33,0,1,2,9
MJMA1DR2,M,JMA,1,DR,2,67.48,316.14,1064.61,2854.09,4075.5,20.4613,5.373134,6.6,0.18,0,11,3,17
MJMA1DS2,M,JMA,1,DS,2,69.05,314.08,880.22,2700.38,3899.23,10.9776,7.523511,6.7,0.7,0,1,2,10
MJMA1DT2,M,JMA,1,DT,2,39.93,247.5,1358.25,2999.05,3920.43,-0.0722,0,1,0,0,1,1,2
MJMA1DU2,M,JMA,1,DU,2,67.37,311.2,875.65,2833.79,4079.44,8.8983,7.986111,6.45,0.75,0,1,2,8
MJMA1DW2,M,JMA,1,DW,2,67.37,305.1,1146.71,3008.03,4041.62,18.1579,4.521739,6.42,0.5,0,2,3,10
MJMA1DX2,M,JMA,1,DX,2,64.95,314.91,1214.41,2958.56,4367.19,-1.6385,10.23622,6.85,0.38,0,5,1,8
MJMA1DY2,M,JMA,1,DY,2,67.05,294.11,1047.05,3016.54,4187.53,20.4199,5.946792,7.56,0.55,0,10,0,22
MJMA2DZ2,M,JMA,2,DZ,2,65,293.56,1137.13,2887.6,4031.27,18.6564,6.304729,7.08,0.5,0,8,1,18
MJMA3EB2,M,JMA,3,EB,2,68.83,311.79,1075.45,2760.67,4072.8,23.5653,6.823028,7.15,0.83,0,2,1,12
MJMA3EC2,M,JMA,3,EC,2,66.89,315.53,1137.64,2866.09,4092.83,22.6071,4.869857,6.86,0.62,0,11,0,29
MJMA3ED2,M,JMA,3,ED,2,63.87,321.09,1104.56,2896.46,4126.55,11.9403,5.454545,6.71,0.5,0,2,2,8
MJMA3EE2,M,JMA,3,EE,2,65.71,308.83,1081.04,2844.9,4078.04,22.034,6.09358,7.07,0.86,0,3,1,22
MJMA3EF2,M,JMA,3,EF,2,66.57,307.15,1064.19,2881.64,4126.2,18.3555,6.045082,7.24,0.79,0,4,3,24
MJMA3EG2,M,JMA,3,EG,2,66.07,318.3,1101.56,2906.14,4031.33,24.8094,2.835052,6.33,0.28,0,11,7,25
MJMA3EH2,M,JMA,3,EH,2,65.89,310.75,1117.49,2857.45,4044.39,15.6089,3.933566,6.74,0.47,0,14,5,32
MJMA3EI2,M,JMA,3,EI,2,69.87,306.77,1042.04,2533.05,4008.71,10.8833,5.945946,6.87,0.57,0,3,0,7
MJMA3EJ2,M,JMA,3,EJ,2,66.66,320.13,1067.66,2868.08,4046.67,19.7284,3.631961,6.63,0.36,1,3,2,11
MJMA3EK2,M,JMA,3,EK,2,66.04,320.78,1295.83,2848.29,4081.68,15.5323,3.994674,2.85,0.81,0,3,0,16
MJMA3EL2,M,JMA,3,EL,2,67,315.59,1113.46,2900.11,4159.41,12.2467,3.317536,6.44,0.65,0,6,0,17
MJMA3EM2,M,JMA,3,EM,2,66.15,312.89,1112.82,3001.48,4167.72,22.7577,5.696203,6.49,0.88,0,3,0,25
MJMA3EN2,M,JMA,3,EN,2,66.17,310.27,996.12,2915.46,4151.8,20.6507,6.442577,3.69,0.56,0,7,7,18
MJMA3EO2,M,JMA,3,EO,2,66.08,319.36,1184.45,3069.57,4160.59,19.6291,5.111821,3.89,0.59,0,9,0,22
MJMA3EP2,M,JMA,3,EP,2,67.11,307.69,1011.92,2986.82,4249.38,7.8703,8.809524,7.77,0.93,0,1,0,14
MJMA3EQ2,M,JMA,3,EQ,2,68.3,300.44,1077.38,2937.89,4098.46,25.3827,7.714286,7.02,0.5,0,5,1,12
MJMA3ER2,M,JMA,3,ER,2,65.07,280.97,1147.97,2876.19,4082.66,13.5505,6.751055,7.14,0.88,0,2,0,16
MJMA3ES2,M,JMA,3,ES,2,64.85,292.43,1142.87,2961.48,4108.53,16.7435,5.952381,7.3,0.9,1,2,0,21
MJMA3ET2,M,JMA,3,ET,2,65.34,307.27,1057.07,2915.17,4174.95,9.9441,13.157895,7.47,0.81,0,3,0,16
MJMA3EU2,M,JMA,3,EU,2,65.95,304.45,1022.06,2726.79,4051.51,9.9394,6.373626,6.41,0.29,0,8,4,17
MJMA3EV2,M,JMA,3,EV,2,65.15,314.23,1221.02,2981.65,4211.35,13.5355,3.095238,6.43,0.43,0,1,0,7
MJMA3EW2,M,JMA,3,EW,2,62.88,303.6,1132.62,3012.06,4155.64,19.746,5.755396,6.19,1,0,0,0,9
MJMA3EX2,M,JMA,3,EX,2,64.93,308.59,1042.83,2941.99,4152.56,11.3099,7.912088,7.12,0.48,0,11,1,27
MJMC1AA2,M,JMC,1,AA,2,66.26,215.53,1084.24,2770.56,4065.57,20.5496,4.867257,5.74,0.38,0,9,1,16
MJMC1AB2,M,JMC,1,AB,2,67.78,215.36,1038.42,2735.55,3995,8.704,2.59366,6.5,0.14,0,9,3,14
MJMC1AC2,M,JMC,1,AC,2,66.79,218.31,1189.27,2693.62,4030.83,22.0371,2.486188,5.96,0.15,0,8,3,13
MJMC1AD2,M,JMC,1,AD,2,65.46,199.61,917.79,2730.76,4057.24,16.893,6.395349,7.93,0.22,0,5,3,9
MJMC1AE2,M,JMC,1,AE,2,66.57,204.15,1045.2,2997.54,4232.57,24.4427,8.214286,6.03,0.29,0,9,2,14
MJMC1AF2,M,JMC,1,AF,2,65.48,218.6,1196.03,2891.15,4215.44,15.2757,2.329749,5.35,0.24,0,15,1,21
MJMC1AG2,M,JMC,1,AG,2,64.41,216.97,1247.43,2970.07,4150.83,22.291,3.130016,5.61,0.47,1,14,1,30
MJMC1AH2,M,JMC,1,AH,2,68.15,216.53,1082.49,2862.89,4285.5,11.0449,5.970149,5.46,0.5,0,2,0,4
MJMC1AI2,M,JMC,1,AI,2,65.77,213.11,1169.52,2800.6,4119.35,18.667,3.860294,7.04,0.08,0,5,2,12
MJMC1AJ2,M,JMC,1,AJ,2,64.46,220.16,1316.5,2935,4139.43,20.5654,2.33463,5.11,0.21,0,11,3,19
MJMC1AK2,M,JMC,1,AK,2,65.08,214.24,1273.34,2900.98,4274.35,17.8089,5.309735,5.16,0.45,0,5,1,11
MJMC1AL2,M,JMC,1,AL,2,64.67,228.89,968.87,2694.68,4018.42,15.2382,5.394191,6.05,0.43,0,7,1,14
MJMC1AM2,M,JMC,1,AM,2,64.79,213.28,1147.46,2819.41,4158.45,16.4791,4.56942,5.45,0.55,0,5,0,11
MJMC1AN2,M,JMC,1,AN,2,66.88,210.17,958.86,2447.61,4065.17,13.8027,2.12766,6,0,0,7,3,11
MJMC1AO2,M,JMC,1,AO,2,65.55,212.78,1107.57,2704.24,4148.45,15.69,2.628285,4.67,0.44,0,8,2,18
MJMC1AP2,M,JMC,1,AP,2,64.32,217.09,1334.32,2826.82,4216.32,17.2062,4.261364,6.65,0.24,0,13,3,21
MJMC1AQ2,M,JMC,1,AQ,2,67.86,213.66,1095.13,2792.03,4159.76,11.5991,4.329004,6.63,0.25,0,7,2,12
MJMC1AR2,M,JMC,1,AR,2,65.76,213.9,1083.25,2618.95,4026.33,22.0576,2.351097,5.78,0.19,0,7,5,16
MJMC1AS2,M,JMC,1,AS,2,66.53,224.69,1209.81,2838.54,4089.02,9.8044,11.538462,1,0.25,0,18,2,28
MJMC1AT2,M,JMC,1,AT,2,65.46,221.47,1253.01,2867.51,4158.74,15.5733,3.239437,5,0.46,0,7,0,13
MJMC1AU2,M,JMC,1,AU,2,63.6,224.26,1451.23,3149.47,4292.41,15.6604,1.707317,5.73,0,0,7,5,12
MJMC1AV2,M,JMC,1,AV,2,65.66,222.58,1345.58,2930.38,4186.93,21.4795,3.131991,5.62,0.3,0,13,2,23
MJMC1AW2,M,JMC,1,AW,2,62.15,230.31,1373.76,3008.69,4253.73,15.342,1.415094,5.97,0.43,0,8,0,14
MJMC1AX2,M,JMC,1,AX,2,60.65,204.39,1031.35,2863.89,4291.58,-2.0961,0,5.37,0,0,5,1,6
MJMC1AY2,M,JMC,1,AY,2,66.14,222.49,1009.34,2705.57,4149.18,6.8587,9.79021,1,0.42,0,9,0,19
MJMC1AZ2,M,JMC,1,AZ,2,65.5,217.32,1223.09,2838.54,4158.43,17.224,2.338129,1,0.05,0,15,6,22
MJMC1BA2,M,JMC,1,BA,2,65.23,217.01,1132.31,2740.37,4061.54,20.1577,7.488987,6.45,0.22,0,17,4,27
MJMC1BB2,M,JMC,1,BB,2,65.97,232.92,1302.96,2962.94,4113.89,22.8012,5.19263,1,0.2,0,23,1,30
MJMC1BC2,M,JMC,1,BC,2,64.57,216.26,1246.32,2750.37,4295.35,19.5168,2.560647,5.42,0.19,0,19,4,27
MJMC1BD2,M,JMC,1,BD,2,64.59,216.59,1252.8,2957.78,4238.22,20.5837,4.669261,6.44,0.33,0,10,0,15
MJMC1BE2,M,JMC,1,BE,2,61.36,211.77,1308.46,3005.57,4255.72,5.5342,2.885822,5.68,0.31,0,8,3,16
MJMC1BF2,M,JMC,1,BF,2,64.91,221.37,1141.57,3005.55,4181.82,14.2462,5.643739,5.37,0.21,0,19,3,29
